1624334400000,2021-06-22 04:00:00,33018.21000000,33109.81000000,32701.03000000,32910.85000000,2622.07195200,86171428.89018079,83586
1624330800000,2021-06-22 03:00:00,32903.24000000,33260.00000000,32655.82000000,33018.22000000,4446.06848200,146478153.94974450,75562
1624327200000,2021-06-22 02:00:00,32622.62000000,32925.20000000,32344.89000000,32903.24000000,3932.96887000,128237265.88302898,63180
1624323600000,2021-06-22 01:00:00,31783.14000000,33021.14000000,31780.01000000,32622.65000000,7908.41907700,256856157.66932219,111975
1624320000000,2021-06-22 00:00:00,31614.12000000,31886.00000000,31168.00000000,31783.14000000,7622.35781000,240094619.37544585,123049
1624316400000,2021-06-21 23:00:00,31276.53000000,32074.32000000,31274.41000000,31608.93000000,5556.94736600,176034975.60281667,95621
1624312800000,2021-06-21 22:00:00,31532.15000000,32300.00000000,31251.23000000,31276.53000000,7942.52004500,251706610.15162069,136058
1624309200000,2021-06-21 21:00:00,32568.71000000,32576.03000000,31330.00000000,31532.15000000,9524.62369700,303464737.94435010,161623
1624305600000,2021-06-21 20:00:00,32563.89000000,32800.00000000,32358.23000000,32571.10000000,2573.71083800,83893999.47383981,51462
1624302000000,2021-06-21 19:00:00,32782.46000000,32846.14000000,32263.56000000,32563.89000000,2784.60535900,90580736.37753940,54848
1624298400000,2021-06-21 18:00:00,32250.27000000,32948.31000000,32215.70000000,32782.47000000,4039.56633400,131530011.29871078,65846
1624294800000,2021-06-21 17:00:00,32177.87000000,32700.00000000,32100.00000000,32250.27000000,5021.15750600,162438154.53948420,80400
1624291200000,2021-06-21 16:00:00,32685.84000000,33000.00000000,32034.52000000,32177.94000000,7086.63304400,229877959.99760467,105478
1624287600000,2021-06-21 15:00:00,32883.64000000,33077.74000000,32353.15000000,32687.99000000,4831.25029000,158063773.47030490,71320
1624284000000,2021-06-21 14:00:00,33152.15000000,33222.22000000,32555.00000000,32882.25000000,5283.07612400,173735170.20216882,80947
1624280400000,2021-06-21 13:00:00,32285.18000000,33166.00000000,31927.91000000,33152.15000000,8740.64400400,284727503.97589758,121780
1624276800000,2021-06-21 12:00:00,32530.68000000,32821.47000000,32127.10000000,32285.19000000,8111.58203700,263299221.03079865,110950
1624273200000,2021-06-21 11:00:00,32355.06000000,32769.99000000,31710.00000000,32520.56000000,15452.41180300,497293231.51269727,215457
1624269600000,2021-06-21 10:00:00,33163.07000000,33270.67000000,32232.00000000,32360.00000000,9808.95374200,320788817.07802011,144229
1624266000000,2021-06-21 09:00:00,32891.58000000,33577.12000000,32083.22000000,33163.08000000,14824.49053900,487045365.57609623,215545
1624262400000,2021-06-21 08:00:00,33025.50000000,33440.39000000,32773.92000000,32891.59000000,6785.06823300,224461160.90087837,92787
1624258800000,2021-06-21 07:00:00,32776.44000000,33220.40000000,32612.68000000,33025.50000000,8863.79292000,291590366.22514486,124133
1624255200000,2021-06-21 06:00:00,34445.35000000,34600.00000000,32266.00000000,32776.44000000,15660.87233700,518932817.54372836,238069
1624251600000,2021-06-21 05:00:00,34243.90000000,34512.95000000,33779.00000000,34445.35000000,5135.36835400,175511348.85912678,80476
1624248000000,2021-06-21 04:00:00,34651.86000000,34725.82000000,33658.50000000,34243.89000000,8703.41849700,297182464.49226985,121149
1624244400000,2021-06-21 03:00:00,35141.67000000,35143.13000000,34566.82000000,34649.63000000,3269.22778800,113911068.22045108,50246
1624240800000,2021-06-21 02:00:00,35292.06000000,35464.84000000,34866.00000000,35141.67000000,3947.56417200,138779558.25197419,78564
1624237200000,2021-06-21 01:00:00,35575.16000000,35641.76000000,35206.23000000,35290.86000000,2255.67238200,79794716.17248279,93023
1624233600000,2021-06-21 00:00:00,35600.17000000,35750.00000000,35230.87000000,35575.15000000,2575.71574800,91282308.89006090,98982
